Cell_id,Image_id,CD163_,CD31_CD34_,CD3_,CD44_,CD4_,CD68_,CD8_,CK5_6_,Cleaved_caspase3_,ER_,E_Cadherin_,FAP_,GATA3_,GranzymeB_,Her2_,Keratin8_18_,Ki67_,MCAM_,PD1_,PDGFRa_,PDGFRb_,PDL1_,Vimentin_,YAP1_,aSMA_,pSMAD2_,pSTAT3_,panKeratin_,Mask_id,
1,1,0,0,0.0487805,0,0,0,0,0,0,0,0.609756,0,0,0,0.121951,0.804878,0,0,0,0,0,0,0.829268,1,0,0,0.585366,1,1,
2,1,0,0,0,0,0,0,0,0,0,0,0.944444,0,0,0,0.416667,0.861111,0,0.0555556,0,0.138889,0.305556,0,0.694444,1,0,0,0.833333,1,1,
3,1,0,0,0.0333333,0,0,0,0.0666667,0,0,0,0.266667,0,0,0,0,0,0,1,0.0666667,0,0,0,0.333333,0.766667,0,0.966667,0.4,0.466667,1,
4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.125,0,0.25,0,0.875,0,0,1,1,0,0.75,1,1,1,
5,1,0,0,0,0,0,0,0,0,0,0,1,0.0181818,0,0,0.272727,0.2,0,0,0,0,0.0545455,0,0.309091,0.890909,0.0545455,0.0545455,0.745455,1,1,
6,1,0,0,0,0,0,0,0,0,0,0,0,0.0344828,0,0,0,0,0,0,0,0,0,0,1,0.310345,0.0344828,0.0689655,0,0,1,
7,1,0,0.212121,0.0606061,0,0.0151515,0,0.121212,0,0,0,0.530303,0.30303,0.106061,0,0.484848,0.272727,0,0,0,0.136364,0.772727,0,1,1,0.287879,0,0.439394,0.80303,1,
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424242,0,0,0.545455,0,1,0.969697,0.424242,0.515152,0,0,1,
9,1,0,0.461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615385,0,0,0.923077,0,1,1,1,0.846154,0,0,1,
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147059,0,1,0.323529,0.5,0.235294,0,0,1,
11,1,0,0.538462,0.102564,0,0,0,0.307692,0,0,0,0,0,0,0,0,0,0,0.307692,0,0.025641,0.307692,0,0.871795,1,0.512821,0.102564,0,0,1,
12,1,0,0,0.444444,0,0,0.333333,0.333333,0,0.111111,0,0,0,0,0,0,0,0,0.555556,0,0,0.777778,0,1,0.888889,0.111111,0.666667,0.888889,0,1,
13,1,0.0277778,0,0,0,0,0,0,0,0,0,0,0.277778,0,0,0,0,0,0.222222,0,0,0.111111,0,1,0.111111,0,0.388889,0,0,1,
14,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,1,1,1,
15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
16,1,0,0,0.0454545,0,0,0,0,0,0,0,0,0,0,0,0,0.227273,0,0,0,0,0.227273,0,1,0.545455,0.5,0,0,0.363636,1,
17,1,0,0,0,0,0,0,0,0,0,0,0.684211,0,0,0,0.473684,0.210526,0,0,0,0,0,0,0.842105,1,0,0,0.894737,1,1,
18,1,0,0,0.111111,0,0,0,0,0,0,0,0,0.822222,0,0,0,0,0,0,0,0,0.488889,0,0.977778,0.888889,0,0,0.0444444,0,1,
19,1,0.0212766,0,0,0,0.0212766,0.446809,0,0,0.340426,0,0,0.0638298,0,0,0,0,0,0,0,0,0.12766,0,0.893617,0.170213,0.446809,0,0.382979,0,1,
20,1,0,0,0,0,0,0,0,0,0,0,0.304348,0,0,0,0,0,0,0.0869565,0.0434783,0,0,0,0.130435,0.913043,0,0,0.826087,1,1,
21,1,0,0,0.0416667,0,0,0.0416667,0,0,0,0,0,0.583333,0,0,0,0,0,0,0,0,0.25,0,1,1,0.791667,0,0,0,1,
22,1,0,0.0645161,0,0,0,0,0.0322581,0,0,0,0,0.0322581,0,0,0,0,0,0,0,0,0.0322581,0,0.677419,0.564516,0.435484,0,0,0,1,
23,1,0,0,0.0535714,0,0.107143,0,0,0,0,0.178571,0.642857,0,0,0,0.125,0.375,0,0.732143,0,0.0535714,0.107143,0.0178571,0.553571,1,0.5,0.785714,0.428571,1,1,
24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123288,0,0.945205,0.465753,0.164384,0.0547945,0,0,1,
25,1,0,0.0898876,0,0,0,0,0,0,0,0,0,0.134831,0,0,0,0.280899,0,0,0,0,0.382022,0,1,0.741573,0,0.0224719,0,0.853933,1,
26,1,0,0,0,0,0,0,0,0,0,0,0,0.589744,0,0,0,0,0,0.423077,0.166667,0,0.410256,0,0.987179,1,1,0.5,0.025641,0,1,
27,1,0,0,0,0,0,0,0.039604,0,0,0,0,0.168317,0,0,0,0,0,0.257426,0,0.00990099,0.445545,0,0.851485,0.594059,0.643564,0.465347,0.158416,0,1,
28,1,0,0.38835,0,0.349515,0,0,0,0,0,0,0,0.184466,0,0,0,0,0,0,0,0.0873786,0.601942,0,0.970874,1,0.242718,0.23301,0,0.106796,1,
29,1,0,0,0,0,0,0,0.0107527,0,0,0,0,0,0,0,0,0,0,0.129032,0.0430108,0,0.11828,0.107527,0.387097,0.204301,0.139785,0.365591,0.0752688,0,1,
30,1,0,0,0,0,0,0,0,0,0.025641,0,0,0,0,0,0,0.034188,0,0.179487,0,0,0.00854701,0,0.888889,0.307692,0.128205,0.239316,0,0.162393,1,
31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.540541,0,0,0,0,1,
32,1,0,0,0.0128205,0,0.0897436,0,0,0,0,0,0.602564,0,0.102564,0,0,0.102564,0,0.807692,0,0.346154,0,0,0.564103,0.961538,0.0384615,0.576923,0.538462,0.871795,1,
33,1,0,0.4,0.026087,0,0,0,0.608696,0,0,0,0,0,0,0,0,0,0,0.00869565,0,0,0.0347826,0,0.826087,0.347826,0.278261,0.121739,0,0,1,
34,1,0,0.875,0,0.395833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.0208333,0.708333,0,1,1,1,0.75,0,0.0625,1,
35,1,0,0.706897,0.0344828,0,0.155172,0,0,0,0,0,0.413793,0.0344828,0,0,0.137931,0.137931,0,0,0,0.155172,0.5,0,0.965517,1,0.87931,0.758621,0.137931,0.413793,1,
36,1,0,0,0.0769231,0,0,0,0,0,0,0,0.519231,0.00961538,0,0,0.0769231,0.0192308,0,0.432692,0,0.0865385,0.0865385,0,0.586538,0.894231,0.163462,0.307692,0.365385,0.923077,1,
37,1,0,0,0.00769231,0,0.0384615,0,0,0,0,0.438462,0.0846154,0.138462,0.00769231,0,0.0153846,0.0769231,0,0.669231,0,0.00769231,0,0,0.2,0.592308,0,0.592308,0.530769,0.807692,1,
38,1,0,0,0,0,0,0,0,0,0,0,0.0588235,0,0,0,0.0588235,0,0,1,0,0,0,0,0.411765,0.941176,0,1,0.352941,0.764706,1,
39,1,0,0,0.714286,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0714286,0,0,0,0.785714,1,0,0,0.571429,1,1,
40,1,0,0,0.0175439,0,0.175439,0,0,0,0,0.210526,0.350877,0,0,0,0.0175439,0,0,1,0,0.175439,0,0,0.77193,0.947368,0,0.894737,0.508772,0.877193,1,
41,1,0,0.512821,0.102564,0,0,0,0,0,0,0,0.153846,0.384615,0,0,0.0769231,0,0,0,0,0,0.871795,0,1,0.948718,0.948718,0.333333,0,0.230769,1,
42,1,0,0,0,0,0,0,0,0,0,0,0.195402,0,0.0114943,0,0,0.0229885,0,0.747126,0.0574713,0.045977,0,0,0.528736,0.885057,0.137931,0.747126,0.195402,0.885057,1,
43,1,0,0,0.0366972,0,0.0458716,0,0,0,0.00917431,0.0183486,0.165138,0,0,0,0.00917431,0.53211,0,0.633028,0,0.0366972,0,0.12844,0.59633,0.908257,0.0183486,0.743119,0.706422,0.926606,1,
44,1,0,0.011976,0.173653,0.0419162,0,0,0.203593,0,0.0479042,0,0,0.0658683,0,0,0,0,0,0.221557,0,0,0.0538922,0,0.772455,0.616766,0.221557,0.11976,0,0,1,
45,1,0,0,0,0,0,0,0,0,0,0,0.356322,0,0,0,0,0,0.655172,0.517241,0,0.0344828,0.0114943,0,0.344828,0.931034,0,0,0.804598,0.988506,1,
46,1,0,0,0.0392157,0,0.0392157,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235,0,0,0.0980392,0,1,0.941176,0.431373,0.490196,0,0,1,
47,1,0,0.142857,0.896825,0,0,0,0.785714,0,0,0,0,0,0,0,0,0,0,0.119048,0,0,0.0714286,0,0.825397,0.31746,0.412698,0.325397,0,0,1,
48,1,0,0,0,0.030303,0.0454545,0.924242,0,0,0.424242,0,0,0.0454545,0,0,0,0,0,0,0,0.0454545,0.0151515,0,0.984848,0.575758,0.439394,0,0.621212,0,1,
49,1,0,0,0,0,0,0,0,0,0,0.283019,0.792453,0,0,0,0.301887,0.830189,0,0.471698,0,0.169811,0.0377358,0,0.566038,1,0,0.45283,0.509434,1,1,
50,1,0,0,0,0,0,0,0,0,0,0,0.606383,0,0.0531915,0,0.0425532,0.0744681,0,0.319149,0,0.0212766,0,0,0.457447,0.946809,0,0.12766,0.244681,1,1,
51,1,0,0.376147,0,0,0,0,0,0,0,0,0,0.0917431,0,0,0,0,0,0.311927,0.0917431,0,0.59633,0,1,0.93578,0.834862,0.46789,0,0,1,
52,1,0,0,0.0434783,0.467391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836957,0.076087,0,0,0,0,1,
53,1,0.0214286,0.0642857,0.128571,0,0.0357143,0.371429,0.0571429,0,0.00714286,0,0,0.121429,0,0,0,0,0,0.242857,0,0,0.1,0,0.957143,0.521429,0.764286,0.264286,0.25,0,1,
54,1,0,0,0,0,0,0,0.0545455,0,0,0,0.927273,0,0,0,0.0181818,0,0,0.781818,0,0.0181818,0.0363636,0,0.363636,1,0,0.872727,0.290909,1,1,
55,1,0.211538,0,0.134615,0,0.269231,0.365385,0,0,0.0961538,0,0,0,0,0,0,0,0,0.115385,0,0,0.0576923,0,0.692308,0.730769,0,0.153846,0.0192308,0,1,
56,1,0,0,0,0,0,0,0,0,0,0.381818,0.727273,0,0.0363636,0,0.127273,0.327273,0,0.981818,0,0.0909091,0,0,0.545455,1,0,0.945455,0.363636,1,1,
57,1,0.204545,0.409091,0,0.159091,0,0.0340909,0,0,0,0,0,0,0,0,0,0,0,0.0568182,0,0,0.363636,0,0.988636,0.670455,0.784091,0.375,0,0.0681818,1,
58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306122,0,0,0,0,0.928571,0.795918,0.0510204,0,0,0,1,
59,1,0,0,0,0,0,0,0,0,0,0,0.153846,0.730769,0,0,0,0,0,0,0,0,0.0384615,0,1,0.961538,1,0,0.0769231,0,1,
60,1,0,0,0,0,0,0,0,0,0,0,0.4,0.633333,0,0,0,0,0,0,0,0,0.833333,0,0.933333,0.833333,0.966667,0,0.2,0.266667,1,
61,1,0.0373832,0,0,0.82243,0,0.280374,0,0,0.0373832,0,0,0.0280374,0,0,0,0,0,0.11215,0,0,0.0373832,0,1,0.607477,0.523364,0.261682,0.00934579,0,1,
62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113821,0,0,0.0162602,0,0.178862,0.398374,0.0406504,0.178862,0,0,1,
63,1,0,0,0.0119048,0,0,0,0,0,0,0.154762,0.880952,0,0,0,0.321429,0.52381,0,0.52381,0,0.130952,0,0,0.595238,1,0,0.511905,0.821429,1,1,
64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394737,0,0,0,0,1,0.368421,0,0.105263,0.0394737,0,1,
65,1,0,0,0,0,0,0,0,0,0,0,0.290698,0,0,0,0,0.0930233,0.267442,0.127907,0,0.0697674,0,0,0.453488,0.837209,0,0,0.44186,0.848837,1,
66,1,0,0,0,0.636364,0,0.0779221,0,0,0,0,0.0909091,0.116883,0,0,0.246753,0,0,0.012987,0,0.0649351,0.12987,0,0.974026,0.584416,0.571429,0.337662,0,0.0649351,1,
67,1,0,0,0,0.24,0,0,0,0,0,0,0,0.148571,0,0,0,0,0,0.228571,0,0,0.131429,0,0.782857,0.634286,0.857143,0.36,0,0,1,
68,1,0,0,0,0,0,0,0.0416667,0,0,0.458333,0.375,0,0,0,0.0833333,0,0,1,0,0,0,0,0.5,1,0.0416667,1,0.458333,1,1,
69,1,0.72381,0,0.0857143,0,0.171429,0.27619,0.00952381,0,0.0952381,0,0,0.0761905,0,0,0,0,0,0.0952381,0,0,0.0190476,0,0.942857,0.504762,0.495238,0.190476,0,0,1,
70,1,0.316456,0,0.126582,0,0.202532,0.21519,0.21519,0,0.0759494,0,0,0.316456,0,0,0,0,0,0.0379747,0,0,0.417722,0,0.924051,0.911392,0,0.0379747,0.0506329,0,1,
71,1,0,0.0181818,0,0,0,0,0,0,0,0,0,0.263636,0,0,0,0,0,0,0,0,0.436364,0,0.881818,0.909091,0.263636,0.0727273,0.109091,0.00909091,1,
72,1,0,0,0,0,0,0,0,0,0,0,0.27027,0,0,0,0,1,0,0.621622,0,0,0,0.027027,0.432432,1,0,0.837838,1,1,1,
73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857143,0.746032,0.349206,0.301587,0.0634921,0,1,
74,1,0,0,0.0447761,0,0,0,0,0,0,0,0,0.402985,0,0,0,0,0,0.358209,0,0.0597015,0.701493,0,1,0.865672,0.283582,0.164179,0.149254,0,1,
75,1,0.358025,0,0.716049,0,0.716049,0.135802,0,0,0,0,0,0.185185,0,0,0,0,0,0,0,0,0.0246914,0,0.790123,0.197531,0.0493827,0,0,0.0246914,1,
76,1,0.931818,0,0,0,0.454545,0.977273,0,0,0,0,0,0.340909,0,0,0,0,0,0.0454545,0,0.113636,0.5,0,0.977273,0.75,0,0.477273,0.363636,0,1,
77,1,0.12037,0,0.472222,0.157407,0.175926,0.0833333,0.231481,0,0,0,0,0,0,0,0,0,0,0.166667,0,0,0.00925926,0,0.935185,0.12963,0,0.259259,0,0,1,
78,1,0,0,0,0,0,0,0.0128205,0,0,0,0.153846,0,0,0,0.025641,0,0,0.730769,0,0.128205,0.0128205,0,0.423077,0.974359,0.333333,0.730769,0.205128,0.820513,1,
79,1,0,0,0,0,0,0,0,0,0,0,0.556818,0,0,0,0.0227273,0.863636,0,0,0,0.0227273,0,0.0113636,0.159091,1,0,0.0681818,0.863636,1,1,
80,1,0,0,0,0,0,0,0,0,0,0,0,0.0434783,0,0,0,0,0,0.326087,0,0,0.173913,0,0.98913,0.673913,0.163043,0.413043,0.0108696,0,1,
81,1,0,0,0,0,0,0,0,0,0,0,0,0.0520833,0,0,0,0,0,0,0,0,0.34375,0,0.916667,0.65625,0.0416667,0,0.0104167,0,1,
82,1,0.0108696,0,0.815217,0,0.0434783,0.0217391,0.163043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652174,0,0,0,0,0,1,
83,1,0,0,0.0694444,0,0,0,0,0,0,0,0.659722,0,0,0,0.166667,0.819444,0,0.486111,0,0.263889,0,0.00694444,0.354167,0.9375,0.0277778,0.506944,0.423611,1,1,
84,1,0,0,0,0,0,0,0,0,0,0.208333,0.708333,0,0,0,0,0.0416667,0,0.958333,0,0,0,0,0.625,1,0,0.916667,0.291667,1,1,
85,1,0,0,0,0,0,0,0.037037,0,0,0.5,0.703704,0,0,0,0,0.0740741,0,0.796296,0.0740741,0,0,0,0.407407,0.981481,0,0.666667,0.277778,1,1,
86,1,0,0.116667,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0.516667,0,0.216667,0.133333,0,1,1,0.1,0.416667,0,0,1,
87,1,0.175439,0,0.526316,0,0.140351,0.350877,0,0,0.0877193,0,0,0,0,0,0,0,0,0,0,0,0.0350877,0,0.54386,0.263158,0,0.263158,0.245614,0,1,
88,1,0,0,0,0,0,0,0,0,0,0,0.125,0,0.09375,0,0,0.03125,0,1,0,0,0,0,0.28125,0.96875,0.03125,0.8125,0.09375,1,1,
89,1,0,0,0,0,0,0,0,0,0,0,0.632653,0,0,0,0,0.153061,0,0.561224,0,0.112245,0,0,0.183673,0.714286,0,0.5,0.591837,0.918367,1,
90,1,0.0892857,0,0.160714,0,0,0.0892857,0.196429,0,0,0,0,0.0178571,0,0,0,0,0,0,0,0,0.0535714,0,1,0.964286,0.125,0,0,0.0178571,1,
91,1,0.12,0.024,0.272,0,0.608,0.04,0,0,0,0,0,0.072,0,0,0,0,0,0.112,0,0.032,0.008,0,1,0.304,0.144,0.2,0.016,0,1,
92,1,0,0,0,0,0,0,0,0,0,0,0.77686,0,0,0,0.00826446,0,0.471074,0.206612,0,0.0743802,0.0247934,0,0.14876,0.909091,0.00826446,0.123967,0.347107,0.958678,1,
93,1,0,0,0.0731707,0,0,0,0,0,0,0,0.45122,0.0121951,0,0,0.219512,0.0731707,0,0.378049,0,0.0243902,0.682927,0,0.963415,0.987805,0,0.109756,0.329268,0.353659,1,
94,1,0.509434,0.867925,0,0,0,0.433962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754717,0,1,0.301887,0.245283,0,0,0,1,
95,1,0,0,0.0574713,0,0.0229885,0.0804598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264368,0,0.666667,0.586207,0.252874,0.183908,0,0,1,
96,1,0.545455,0,0,0,0.295455,0.704545,0,0,0,0,0,0.0681818,0,0,0,0,0,0,0,0,0.386364,0,1,0.25,0,0.295455,0.0454545,0,1,
97,1,0.0405405,0.0405405,0.905405,0,0.243243,0,0.986486,0,0,0,0,0,0,0,0,0,0,0.189189,0,0,0.0135135,0,0.945946,0.135135,0.162162,0.445946,0,0,1,
98,1,0,0,0.0842697,0,0,0.0280899,0,0,0,0,0.876404,0.174157,0,0,0.275281,0.55618,0,0.421348,0.011236,0,0.185393,0,0.713483,0.988764,0.494382,0.398876,0.101124,0.921348,1,
99,1,0,0,0.0204082,0,0,0,0,0,0,0,0.673469,0,0,0,0.285714,0.367347,0,0.591837,0,0.285714,0,0,0.122449,1,0.244898,0.77551,0.836735,1,1,
100,1,0,0,0.0204082,0,0,0,0,0,0,0,1,0,0,0,0.102041,0.530612,0,0.918367,0,0.0408163,0,0,0.469388,0.77551,0,0.918367,0.183673,1,1,
101,1,0,0,0,0,0,0,0,0,0,0,0.296875,0,0,0,0,0,0,0.75,0,0,0.125,0,0.484375,1,0.234375,0.65625,0.21875,0.859375,1,
102,1,0,0,0.0108696,0,0,0,0,0,0,0.0108696,0.48913,0,0,0,0,0.880435,0,0.717391,0,0.0543478,0,0,0.0434783,0.98913,0,0.380435,0.684783,1,1,
103,1,0,0,0,0,0,0,0,0,0,0,0.911765,0,0,0,0,0,0,0,0,0.0588235,0,0,0.617647,0.911765,0,0,0.176471,1,1,
104,1,0,0,0.121951,0,0,0,0,0,0,0,0.308943,0.170732,0,0,0,0.0894309,0,0.0894309,0,0.0731707,0.504065,0,0.96748,0.926829,0.894309,0.00813008,0.357724,0.365854,1,
105,1,0,0,0,0.0380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114286,0,0,0,0,0.790476,0.371429,0,0.0666667,0,0,1,
106,1,0,0,0.0571429,0,0,0,0,0,0,0,0,0.457143,0,0,0,0,0,0,0,0,0.8,0,1,0.971429,0.971429,0,0.0571429,0.0857143,1,
107,1,0,0,0.00497512,0,0,0,0,0,0,0.273632,0.522388,0,0,0,0.0348259,0.268657,0,0.477612,0,0.189055,0,0,0.268657,0.885572,0.0348259,0.427861,0.741294,0.960199,1,
108,1,0,0,0,0,0,0,0,0,0,0,0.177215,0.417722,0,0,0.164557,0,0,0.329114,0,0.341772,0.43038,0,0.848101,0.962025,0.202532,0.341772,0.177215,0.0126582,1,
109,1,0,0,0,0,0,0,0,0,0,0,0.897727,0,0,0,0.147727,0.772727,0,0.306818,0.0113636,0.0909091,0,0,0.659091,0.965909,0,0.306818,0.488636,1,1,
110,1,0,0,0,0,0,0,0,0,0,0,0.196078,0.490196,0,0,0.0392157,0,0,0,0,0,0.0196078,0,1,1,0.941176,0,0.176471,0.411765,1,
111,1,0.62,0,0.01,0,0.08,0.58,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0.98,0.18,0.25,0.39,0.35,0,1,
112,1,0,0.195122,0,0,0,0,0,0,0,0,0,0.0731707,0,0,0.0121951,0,0,0.0243902,0,0,0.195122,0,0.963415,0.914634,0.95122,0.097561,0,0.0365854,1,
113,1,0,0,0,0,0,0,0,0,0,0.0116279,0.174419,0,0,0,0.0116279,0,0,0.697674,0,0.267442,0,0,0.162791,1,0.0116279,0.581395,0.686047,1,1,
114,1,0,0,0,0.169231,0,0,0,0,0.123077,0,0,0,0,0,0,0,0,0.246154,0,0,0,0,0.830769,0,0.0307692,0.323077,0.138462,0,1,
115,1,0,0,0.0275862,0,0,0,0,0,0.0344828,0,0.903448,0.0275862,0,0,0.372414,0.351724,0,0.310345,0,0.0965517,0.131034,0,0.427586,1,0.151724,0.337931,0.62069,0.993103,1,
116,1,0,0,0.047619,0,0,0,0,0,0,0,0,0.047619,0,0,0,0,0,0.0238095,0,0,0.047619,0,0.821429,0.559524,0.547619,0.190476,0,0,1,
117,1,0,0,0,0,0,0,0,0,0,0.484375,0.515625,0,0,0,0.078125,0.125,0,0.90625,0,0.03125,0.015625,0.015625,0.484375,1,0,0.890625,0.40625,0.921875,1,
118,1,0,0,0,0.0722892,0.0361446,0.710843,0,0,0,0,0,0,0,0,0,0,0,0.192771,0,0,0.060241,0,0.783133,0.542169,0.0481928,0.144578,0,0,1,
119,1,0,0,0,0,0,0,0,0,0,0.037037,0.407407,0,0,0,0.111111,0.62963,0,0.962963,0,0.62963,0,0,0.740741,1,0,0.888889,0,1,1,
120,1,0,0,0.0229885,0,0,0,0,0,0,0,0.816092,0.0574713,0,0,0.241379,0.298851,0,0.321839,0.0229885,0.0344828,0.241379,0,0.413793,0.977011,0.264368,0.0229885,0.931034,1,1,
121,1,0,0.961039,0,0.012987,0,0,0.038961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012987,0,1,0.87013,0.467532,0.285714,0.038961,0.025974,1,
122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212766,0.0638298,0,0,0,0,1,
123,1,0.352941,0,0.294118,0,0.0147059,0.323529,0.264706,0,0,0,0,0,0,0,0,0,0,0.220588,0,0.0294118,0.0294118,0,0.911765,0.735294,0.147059,0.220588,0.0441176,0.0441176,1,
124,1,0,0,0,0,0,0,0,0,0,0,0.357143,0,0,0,0.196429,0,0,0,0,0,0,0,0,1,0,0.571429,0.0714286,1,1,
125,1,0,0,0,0,0,0,0,0,0,0,0,0.214286,0,0,0,0,0,0,0,0,0,0,0.821429,0.25,0,0.285714,0,0,1,
126,1,0,0.0178571,0,0.0714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.678571,0.0178571,0,0,0.178571,1,
127,1,0,0,0.027027,0,0,0,0,0,0,0,0.891892,0.0945946,0,0,0.5,0,0,0.27027,0,0.0540541,0.243243,0,0.554054,0.986486,0.418919,0.189189,0.216216,0.959459,1,
128,1,0.0307692,0,0.2,0,0.0307692,0.169231,0,0,0.0615385,0,0,0,0,0,0,0,0,0,0,0,0.0153846,0,0.953846,0.676923,0,0,0.0307692,0,1,
129,1,0,0,0.0178571,0,0,0,0,0,0,0,0.589286,0,0,0,0,0.875,0,0.428571,0,0.0714286,0.0178571,0,0.642857,1,0.160714,0,0.660714,1,1,
130,1,0,0,0,0,0,0,0,0,0,0,0.441176,0,0,0,0,0.352941,0.617647,0.382353,0,0,0,0,0.617647,1,0.0588235,0.382353,0.382353,0.882353,1,
131,1,0,0,0,0.240506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227848,0,0,0.0253165,0,0.64557,0.392405,0.21519,0.316456,0,0,1,
132,1,0,0,0.650602,0,0,0,0.819277,0,0,0,0,0.108434,0,0,0,0,0,0.240964,0,0,0.060241,0,0.891566,0.686747,0.349398,0.216867,0,0,1,
133,1,0,0,0.0985915,0,0,0,0,0,0,0,0.746479,0,0,0,0.183099,0.732394,0,0.183099,0,0.366197,0,0,0.084507,0.957746,0,0.366197,0.957746,1,1,
134,1,0,0,0.0163934,0,0,0,0.0819672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.442623,0,0.180328,0,0,1,
135,1,0.0758621,0,0.324138,0,0.517241,0.103448,0.110345,0,0.0275862,0,0,0.0275862,0,0,0,0,0,0.0758621,0,0.0344828,0,0,0.834483,0.255172,0.310345,0.324138,0.0482759,0,1,
136,1,0,0.756757,0.027027,0,0.027027,0,0,0,0,0,0,0.0945946,0,0,0,0,0,0.405405,0.0135135,0.0135135,0.986486,0,1,1,1,0.418919,0.378378,0.0135135,1,
137,1,0,0,0,0,0,0,0,0,0,0.0192308,0.980769,0,0,0,0.115385,0.0576923,0,0.403846,0,0.0192308,0.0961538,0,0.0384615,0.961538,0,0.307692,0.288462,1,1,
138,1,0.350877,0,0,0,0,0.0701754,0,0,0,0,0.0526316,0.0350877,0,0,0.0350877,0,0,0,0,0.0350877,0.421053,0,0.894737,0.614035,0.631579,0,0.105263,0.0526316,1,
139,1,0,0,0,0,0,0,0,0,0,0.383333,0.466667,0.0666667,0,0,0.1,0,0,0.633333,0,0.116667,0,0.05,0.5,0.983333,0.466667,0.633333,0.566667,0.766667,1,
140,1,0,0,0.0105263,0,0,0,0,0,0,0.136842,0.589474,0.0105263,0,0,0.157895,0.189474,0,0.4,0,0.115789,0,0,0.126316,0.947368,0.0526316,0.242105,0.6,1,1,
141,1,0.697368,0,0.276316,0,0.289474,0.736842,0,0,0.105263,0,0,0.131579,0,0,0,0,0,0,0,0.0131579,0.0394737,0,0.986842,0.276316,0.0526316,0.25,0.473684,0.0921053,1,
142,1,0,0,0,0,0,0,0,0,0,0,0.588785,0,0,0,0.0841121,0,0,0.271028,0,0,0,0,0.130841,0.728972,0,0.17757,0.17757,1,1,
143,1,0.833333,0.148148,0.166667,0.0185185,0.259259,0.925926,0,0,0.259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.944444,0,0,0,0.537037,0,1,
144,1,0,0,0.0487805,0,0,0,0,0,0,0,0.390244,0,0,0,0,0.219512,0,0.268293,0,0.0243902,0,0,0.682927,0.829268,0.780488,0.682927,0,0.731707,1,
145,1,0,0,0,0,0,0,0,0,0,0,0,0.0517241,0,0,0,0,0,0,0,0,0.103448,0,0.224138,0.0344828,0.551724,0.0344828,0,0.344828,1,
146,1,0,0,0.031746,0,0,0,0,0,0,0,0.84127,0,0,0,0,0.0952381,0,0.126984,0,0.015873,0,0,0.333333,1,0,0,0.333333,1,1,
147,1,0,0,0.0740741,0,0,0,0.037037,0,0,0,1,0,0,0,0.351852,0.925926,0,0.444444,0,0.333333,0.37037,0.0740741,1,1,0.0185185,0.518519,0.944444,1,1,
148,1,0.220588,0,0,0,0,0.0588235,0,0,0,0,0,0.161765,0,0,0,0,0,0.308824,0,0.00735294,0.242647,0,0.860294,0.772059,0.0294118,0.352941,0,0,1,
149,1,0,0,0.0114943,0,0,0,0,0,0,0.367816,0.425287,0.16092,0,0,0.0114943,0.310345,0,0.482759,0,0.0229885,0.0114943,0,0.206897,1,0.436782,0.402299,0.678161,0.965517,1,
150,1,0,0,0.0353982,0,0,0,0,0,0,0.309735,0.212389,0,0,0,0,0.539823,0,0.690265,0,0.132743,0.0353982,0.0442478,0.168142,0.787611,0,0.575221,0.309735,0.946903,1,
