Cell_id,Image_id,CD163_,CD31_CD34_,CD3_,CD44_,CD4_,CD68_,CD8_,CK5_6_,Cleaved_caspase3_,ER_,E_Cadherin_,FAP_,GATA3_,GranzymeB_,Her2_,Keratin8_18_,Ki67_,MCAM_,PD1_,PDGFRa_,PDGFRb_,PDL1_,Vimentin_,YAP1_,aSMA_,pSMAD2_,pSTAT3_,panKeratin_,Mask_id,
711,1,0,0.043956,0,0,0,0.021978,0,0,0,0,0,0,0,0,0,0,0,0.0879121,0,0.0989011,0,0,0.846154,0.604396,0,0,0.010989,0,1,
712,1,0,0,0,0.0434783,0,0,0,0,0,0,0.0434783,0.478261,0,0,0,0,0,0,0,0.0608696,0.852174,0,0.0347826,0.504348,0.0434783,0,0.0347826,0.547826,1,
713,1,0,0,0,0.193103,0,0,0,0,0.0344828,0,0.613793,0.0896552,0,0,0.296552,0,0.262069,0.275862,0.00689655,0.0413793,0.765517,0,0.317241,0.896552,0.406897,0,0.206897,0.765517,1,
714,1,0,0,0,0.0508475,0,0,0,0,0,0,0,0.237288,0,0,0,0,0,0.0508475,0,0,0,0,0.830508,0.79661,0.949153,0,0,0,1,
715,1,0,0,0,0,0,0,0,0,0.125,0,0.441667,0,0,0,0.141667,0.225,0.391667,0.175,0,0.266667,0.591667,0,0.225,0.616667,0.308333,0.075,0.0166667,0.808333,1,
716,1,0,0,0.0363636,0,0,0,0,0,0,0,0.363636,0,0,0,0.181818,0.0727273,0.181818,0.8,0.181818,0.490909,0.0727273,0,0.872727,0.963636,0.563636,0.527273,0.127273,0.818182,1,
717,1,0,0,0,0,0,0.559524,0,0,0,0,0,0.107143,0,0,0,0.0119048,0,0,0,0,0.309524,0,0.333333,0,0,0,0.261905,0.202381,1,
718,1,0,0,0,0.346154,0,0,0,0,0,0,0,0.346154,0,0,0,0,0,0,0,0,0,0,1,0.884615,1,0,0,0,1,
719,1,0,0,0,0,0,0,0,0,0.0340909,0.0340909,0.352273,0,0,0,0.25,0,0.375,0.0227273,0.0340909,0.5,0.965909,0,0.215909,1,0.0909091,0,0.147727,1,1,
720,1,0,0,0,0.238095,0,0,0,0.142857,0.047619,0,1,0,0,0,1,0.047619,0,0.52381,0,0.0952381,1,0.047619,1,1,1,0,0.380952,1,1,
721,1,0,0,0,0,0,0,0,0,0.272727,0.106061,0.651515,0,0,0,0.333333,0.878788,0.454545,0.954545,0.181818,0.727273,0.757576,0.0151515,0.984848,1,0.287879,0.712121,0.484848,0.954545,1,
722,1,0,0,0.00568182,0.00568182,0,0,0,0,0.147727,0,0.715909,0,0,0,0.409091,0.710227,0.431818,0.306818,0.0340909,0.596591,0.465909,0,0.903409,0.948864,0.119318,0.25,0.403409,0.948864,1,
723,1,0,0,0,0.0294118,0,0,0,0,0,0,0,0.441176,0,0,0.147059,0,0,0,0,0,0.0294118,0,0,0.514706,0.764706,0,0,0,1,
724,1,0,0,0,0,0,0,0,0,0.380531,0.0707965,1,0.123894,0,0,0.486726,0,0,0.212389,0.0176991,0.336283,1,0,0.20354,1,0.345133,0,0.743363,1,1,
725,1,0,0,0,0,0,0,0,0,0,0,0.535088,0,0,0,0.114035,0,0,0,0,0.0263158,0.289474,0,0.0438596,0.122807,0.201754,0,0.00877193,0.929825,1,
726,1,0,0,0,0,0,0,0,0,0.0860215,0,1,0,0,0,0.870968,0.344086,0,0,0.0215054,0.419355,1,0,0.827957,1,1,0,0.193548,1,1,
727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218978,0,0,1,
728,1,0,0,0,0,0,0,0,0,0.0481928,0.156627,0.39759,0,0,0,0.240964,0,0,0,0,0.337349,0.819277,0,0.26506,0.325301,0.710843,0,0.301205,0.626506,1,
729,1,0,0,0,0,0,0,0,0,0.222222,0,0.666667,0,0,0,0.259259,1,0,0.814815,0,1,0.962963,0,1,1,0.407407,0.666667,0.962963,1,1,
730,1,0,0,0,0.025641,0.0769231,0,0,0,0,0,0.128205,0.358974,0,0,0.153846,0,0,0.615385,0,0,0.538462,0,1,1,0.897436,0,0.0769231,0.307692,1,
731,1,0,0,0.039604,0.415842,0,0,0,0,0,0,0,0.326733,0,0,0,0,0,0,0,0,0,0,0.326733,0,0,0,0,0,1,
732,1,0,0,0,0,0,0,0,0.148148,0,0,0.481481,0,0,0,0.555556,0.481481,0.0740741,1,0,0.555556,0.333333,0.333333,0.888889,1,0,0.851852,0.333333,0.962963,1,
733,1,0,0,0,0,0,0,0,0,0,0,0,0.209302,0,0,0,0,0,0,0,0,0,0,1,1,0.953488,0,0,0.0930233,1,
734,1,0,0,0,0.027027,0,0,0,0,0,0,0,0.189189,0,0.0540541,0,0,0,0,0,0,0.027027,0,1,1,0.972973,0,0,0.0810811,1,
735,1,0,0,0,0.0519481,0,0.207792,0,0,0,0,0,0.246753,0,0,0,0,0,0.12987,0,0,0.0649351,0,1,0.87013,0.428571,0.0519481,0.0779221,0,1,
736,1,0,0,0,0.0655738,0,0,0,0.0327869,0.114754,0,1,0,0,0,0.590164,0,0.360656,0.311475,0,0.0163934,1,0.0163934,0.377049,1,0.377049,0.0655738,0.0163934,1,1,
737,1,0,0,0,0.183673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102041,0,0,0.234694,0.0612245,0,0,0.0102041,0,1,
738,1,0.0234375,0,0.945313,0.398438,0,0,0.898438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492188,0,0,0,0.078125,0,1,
739,1,0,0.0666667,0,0.0333333,0,0.6,0,0,0,0,0,0.366667,0,0,0,0,0,0,0,0,0,0,1,0.9,0.966667,0,0.0333333,0,1,
740,1,0,0,0,0,0,0,0,0.18018,0.027027,0.027027,0.990991,0,0,0,0.495495,0.243243,0.513514,0,0,0.441441,0.675676,0,1,1,0.603604,0.0540541,0.153153,1,1,
741,1,0,0,0,0,0,0,0,0.05,0.266667,0,0.8,0,0,0,0.0333333,0.0333333,0.233333,0,0.0333333,0,0.733333,0,0.983333,1,0.566667,0.283333,0.183333,0.933333,1,
742,1,0,0,0,0,0,0,0,0,0.232143,0.0535714,0.946429,0,0,0.0357143,0.535714,0,0.232143,0.25,0,0.0714286,0.964286,0,0.267857,0.946429,0.214286,0,0.232143,0.946429,1,
743,1,0,0,0,0,0,0,0,0,0,0,0.088,0.024,0,0,0,0,0,0.4,0,0,0,0,0.912,0.88,0.976,0.256,0,0.144,1,
744,1,0,0,0,0.166667,0,0,0,0,0,0,0.0277778,0.611111,0,0,0.0277778,0,0,0,0,0,0,0,0.777778,0.638889,0.972222,0,0,0.0555556,1,
745,1,0,0,0.0416667,0.0833333,0,0,0,0.0833333,0,0,0.666667,0,0,0,0.666667,0.75,0.125,1,0,0.875,0.333333,0,1,1,0.291667,0.625,0.25,0.958333,1,
746,1,0,0,0,0,0,0,0,0,0.0243902,0,0.646341,0,0,0,0.170732,0.658537,0.146341,0.939024,0.109756,0.963415,0.695122,0.0609756,1,1,0.54878,0.841463,0.47561,1,1,
747,1,0,0,0,0,0,0,0,0,0.0641026,0,0.474359,0.179487,0,0,0,0.564103,0.205128,0.807692,0.0641026,0.512821,0.628205,0,1,1,0.410256,0.666667,0.166667,0.974359,1,
748,1,0,0,0,0.0442478,0,0,0,0,0,0,0.274336,0.0707965,0,0,0,0,0,0,0,0,0.610619,0,0.0530973,0.0265487,0.123894,0,0,0.433628,1,
749,1,0,0,0,0,0,0,0,0,0,0,0,0.460606,0,0,0,0,0,0.00606061,0,0,0.381818,0,0.563636,0.406061,0.436364,0,0,0,1,
750,1,0,0,0,0,0,0,0,0,0.44186,0,0.709302,0,0,0,0.5,0.534884,0.360465,0.162791,0.0581395,0.872093,0.77907,0,0.581395,0.906977,0.430233,0.244186,0.627907,0.895349,1,
751,1,0,0,0,0,0,0,0,0,0.236842,0,0.736842,0,0,0,0.447368,0,0,0.736842,0,0.447368,1,0.0263158,0.236842,1,0.263158,0.0789474,0.473684,1,1,
752,1,0,0,0,0.00909091,0,0,0,0,0.0181818,0,0.336364,0.0454545,0,0,0.163636,0,0,0,0.0181818,0.272727,0.590909,0,0.172727,0.454545,0.381818,0,0.109091,0.809091,1,
753,1,0,0,0,0,0,0,0,0.129032,0,0,0.774194,0,0,0,0.145161,0.564516,0.145161,0.16129,0,0.580645,0.274194,0,1,0.854839,0.241935,0.0483871,0.0967742,0.983871,1,
754,1,0,0,0,0,0,0,0,0.0512821,0.435897,0.487179,0.820513,0.384615,0,0,0.512821,0,0,0.74359,0,0.820513,0.948718,0.358974,0,1,0.025641,0,0.871795,0.897436,1,
755,1,0,0,0,0,0,0,0,0,0,0.2,0.7875,0,0,0,0.6,0,0,0.025,0,0.4375,1,0,0,0.8375,0.0125,0,0.05,0.975,1,
756,1,0.107143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
757,1,0,0,0,0,0,0,0,0,0.0172414,0,0.0344828,0,0,0,0.12069,0,0,0,0,0,1,0,0,0,0.0172414,0,0,0.896552,1,
758,1,0,0,0.242857,0,0,0,0,0,0,0,0.457143,0,0,0,0.1,0.142857,0.0857143,0.0428571,0,0.557143,0.871429,0,0,0.557143,0.371429,0.1,0.0857143,0.928571,1,
759,1,0,0,0,0,0,0,0,0,0,0.020202,0.979798,0,0,0,0.161616,0,0,0,0,0.151515,0.79798,0,0.121212,0.353535,0.0808081,0,0.030303,1,1,
760,1,0,0,0,0,0,0,0,0.238095,0.349206,0,0.825397,0,0,0,0.0634921,0.603175,0.238095,0.174603,0,0.238095,0.666667,0,1,0.984127,0,0.031746,0.031746,1,1,
761,1,0,0,0,0,0,0,0,0,0.242105,0.2,0.505263,0,0,0,0.326316,0.136842,0.568421,0.0631579,0,0.547368,0.821053,0,0.378947,1,0,0,0.273684,1,1,
762,1,0,0,0,0,0.0182927,0,0,0,0.20122,0,0.603659,0,0,0,0.237805,0,0.384146,0.45122,0,0,0.914634,0,0.262195,0.847561,0.621951,0.0243902,0.0853659,0.792683,1,
763,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.638889,1,
764,1,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.266667,0.0333333,0.233333,0.1,0,0.433333,0.866667,0,0.366667,1,0,0.266667,0.166667,1,1,
765,1,0,0,0,0.311927,0,0,0,0.00917431,0,0,0.623853,0,0,0,0.486239,0.56422,0.454128,0.692661,0.142202,0.600917,0.376147,0.114679,0.972477,0.995413,0.880734,0.426606,0.357798,0.912844,1,
766,1,0,0,0,0.116279,0,0,0,0.186047,0.0465116,0,0.930233,0,0,0,0.465116,0.209302,0,0.790698,0.139535,0.325581,0.930233,0.0232558,0.55814,1,0.372093,0.465116,0.348837,0.930233,1,
767,1,0,0,0,0,0,0,0,0,0.156863,0,0.901961,0,0,0,0.235294,0,0,0.490196,0,0.0784314,0.980392,0,0.0392157,0.705882,0.490196,0,0.117647,0.901961,1,
768,1,0,0,0,0,0,0,0,0.0294118,0,0,0.715686,0,0,0,0.303922,0.0784314,0.323529,0,0,0.156863,0.715686,0.00980392,0.754902,1,0.676471,0.264706,0.0588235,0.833333,1,
769,1,0,0,0,0,0,0,0,0,0,0,0.933333,0.3,0,0,0,0,0,0.333333,0,0,0.866667,0,1,1,0.666667,0,0.3,1,1,
770,1,0,0,0,0,0,0,0,0,0.015873,0.380952,0.412698,0,0,0,0.190476,0,0,0.190476,0,0.47619,0.920635,0,0,0.746032,0,0,0.126984,0.809524,1,
771,1,0,0,0,0,0,0,0,0,0,0,0,0.16129,0,0,0,0,0,0,0,0,0,0,0.0322581,0,0.0806452,0,0,0,1,
772,1,0,0,0,0.0188679,0,0,0,0,0,0,0,0.0943396,0,0,0,0,0,0,0,0,0,0,0.0943396,0,0,0,0,0,1,
773,1,0,0,0,0,0,0,0,0,0.0595238,0.178571,0.690476,0.0357143,0,0,0.702381,0,0,0.464286,0,0.297619,0.952381,0,0,0.952381,0.52381,0,0.77381,0.821429,1,
774,1,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0.325,0,0,0,0,0.4,0.75,0,0.2,0.6,0.425,0,0,0.925,1,
775,1,0,0,0,0.0777778,0,0,0,0.333333,0.122222,0,0.9,0,0.0222222,0,0.611111,0.611111,0,0.911111,0,1,0.533333,0,0.977778,1,0.0444444,0.744444,0.522222,1,1,
776,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.805556,0.277778,0,0,0,0.305556,0.944444,0.0555556,1,1,1,0,0.0277778,1,1,
777,1,0,0,0,0.455882,0,0,0,0.147059,0,0,0.382353,0.294118,0,0,0.0735294,0.0441176,0.132353,0,0,0,0.0147059,0,0.941176,0.779412,0.485294,0.0441176,0,0.661765,1,
778,1,0,0.512195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731707,0,0,0,0,1,0.804878,1,0,0.0243902,0,1,
779,1,0,0,0,0,0,0,0,0,0.0333333,0,0.1,0,0,0,0.0666667,0.266667,0.266667,0.2,0,0.733333,0.966667,0.0333333,0,0.766667,0,0.1,0,1,1,
780,1,0,0,0,0,0,0,0,0,0,0,0,0.059322,0,0,0,0,0,0,0,0,0,0,0.618644,0.347458,0.805085,0,0,0,1,
781,1,0,0.0227273,0,0,0,0.113636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977273,0.727273,0.954545,0,0,0,1,
782,1,0,0,0,0.0594059,0.00990099,0,0,0,0,0,0.683168,0,0,0,0.039604,0,0,0.663366,0,0.0693069,0.158416,0,0.881188,1,0.752475,0.485149,0.0891089,0.891089,1,
783,1,0,0,0.025641,0,0,0,0.025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
784,1,0,0,0,0,0.384615,0,0,0,0,0,0.707692,0,0,0,0.430769,0.2,0.292308,0.784615,0,0.276923,0.630769,0,1,1,0.923077,0.415385,0.907692,1,1,
785,1,0,0,0.0192308,0,0,0,0,0,0,0,0.846154,0,0.115385,0,0.442308,0.442308,0.442308,0.519231,0,0.230769,0.980769,0,0,0.403846,0.865385,0.384615,0.269231,1,1,
786,1,0,0,0,0,0,0,0,0,0.0555556,0,0.962963,0,0,0,0.12963,0,0,0,0,0.833333,0.777778,0,0.518519,0.907407,0.833333,0,0.0740741,1,1,
787,1,0,0,0,0.068323,0,0,0,0,0,0,0.0434783,0.639752,0,0,0.0807453,0,0,0,0,0,0.670807,0,0.173913,0.142857,0.677019,0.00621118,0,0.124224,1,
788,1,0,0,0,0,0,0,0,0,0.0869565,0,0.956522,0,0,0,0.782609,0.130435,0,0.0869565,0.0434783,1,1,0,0,1,0.0869565,0.0869565,0.0434783,1,1,
789,1,0,0,0,0,0,0,0,0.152542,1,0.118644,0.644068,0,0,0.20339,0.423729,0.830508,0.338983,0.779661,0,0.813559,0.932203,0,1,1,0,0.169492,0.949153,1,1,
790,1,0,0.584,0,0,0,0.4,0,0,0,0,0,0.104,0,0,0,0,0,0,0,0.032,0.16,0,0.968,0.632,0.888,0.048,0.352,0,1,
791,1,0,0,0,0,0,0,0,0,0.0272727,0,0.509091,0.227273,0,0,0.136364,0.118182,0.581818,0.281818,0,0,0.581818,0,0.918182,0.990909,0.481818,0.154545,0,0.809091,1,
792,1,0,0,0,0,0,0,0,0.0285714,0.171429,0,0.752381,0,0,0,0.52381,0.047619,0,0.628571,0.104762,0.2,0.838095,0,0.190476,0.790476,0.0190476,0.304762,0.342857,0.771429,1,
793,1,0,0,0,0.06,0.27,0,0.02,0,0.05,0,0.38,0.12,0.16,0,0.16,0.38,0.75,0.94,0.34,0.28,0.14,0.17,0.88,1,0.75,0.76,0.77,0.83,1,
794,1,0,0.0612245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714,0,0,0.979592,0.795918,0,0,0.0204082,0,1,
795,1,0,0,0,0,0,0,0,0,0,0,0,0.0434783,0,0,0,0,0,0,0,0,0,0,0.652174,0.130435,0,0,0,0,1,
796,1,0,0,0,0.0420168,0,0,0,0,0,0,0.243697,0,0,0,0.151261,0.00840336,0,0.0588235,0,0,0.781513,0,0.184874,0.453782,0.151261,0.00840336,0.0756303,0.781513,1,
797,1,0,0,0,0,0,0,0,0,0.142857,0,0.489796,0,0,0,0,0.265306,1,0.122449,0,0.0204082,0.836735,0,0.857143,1,0,0.367347,0,0.816327,1,
798,1,0.256637,0.0265487,0,0,0,0.619469,0,0,0.336283,0,0,0,0,0,0,0,0,0.106195,0,0,0,0,0.955752,0.743363,0.274336,0,0.256637,0,1,
799,1,0,0,0,0.607843,0,0,0,0,0,0,0.0588235,0.647059,0,0,0.0392157,0,0,0,0,0,0.0392157,0,0.921569,0.588235,0.980392,0,0,0.0588235,1,
800,1,0,0,0,0,0,0,0,0,0,0,0.754386,0,0,0,0.157895,0,0,0.192982,0,0,0.736842,0,0,0.0175439,0.245614,0.0350877,0,0.877193,1,
801,1,0,0,0,0,0,0,0,0,0,0,0.0609756,0.170732,0,0,0,0.134146,0,0,0,0.0365854,0.963415,0,0,0,0.121951,0,0,0.536585,1,
802,1,0,0,0,0,0,0,0,0,0,0,0.774194,0,0,0,0.419355,0,0.0967742,0.129032,0,0.387097,0.806452,0,0.483871,0.903226,0.903226,0,0.129032,1,1,
803,1,0.161491,0.161491,0.167702,0.0124224,0.0807453,0,0.322981,0,0.161491,0.167702,0.763975,0.142857,0,0,0.47205,0.118012,0,0.204969,0.465839,0.403727,0.956522,0.434783,0.267081,0.751553,0.838509,0,0.434783,0.888199,1,
804,1,0,0,0,0,0,0,0,0,0.125,0,0.583333,0.458333,0,0,0,0,0,0,0,0,0.958333,0,1,1,1,0,0,0.666667,1,
805,1,0,0,0,0,0,0,0,0,0,0,0.77193,0,0,0,0,0,0.140351,1,0.0175439,0.0350877,0,0.0175439,0.45614,1,0.631579,0.754386,0.403509,0.631579,1,
806,1,0,0,0.0555556,0.361111,0.583333,0,0,0,0.222222,0,1,0,0,0,1,0,0,0.916667,0,0.111111,1,0,1,1,0.833333,0.138889,0.888889,1,1,
807,1,0,0,0,0,0,0,0,0,0,0,0.0434783,0,0.434783,0,0,1,1,1,0,0,0.391304,0,0,0.73913,0.347826,1,0.0434783,0.652174,1,
808,1,0,0,0,0,0,0,0,0,0.0357143,0,0.714286,0,0,0,0.660714,0,0,0,0.446429,0.928571,1,0.535714,0,0.285714,0,0,0,1,1,
809,1,0.238095,0,0,0,0,0,0,0,0,0,0.595238,0,0.119048,0,0.119048,0.357143,0.0714286,1,0.47619,0.0714286,0,0,0.738095,1,0.357143,0.952381,0.97619,0.690476,1,
810,1,0,0,0,0,0,0,0,0,0.350877,0,1,0.0350877,0,0,0.929825,0,0,0.0701754,0,0.298246,1,0,0.0526316,0.807018,0.877193,0,0.421053,0.859649,1,
811,1,0,0,0,0,0,0,0,0,0.09375,0,0.671875,0,0,0,0.03125,0.203125,0.328125,0,0,0,0.96875,0,1,1,0.453125,0.109375,0.453125,1,1,
812,1,0,0.806452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16129,0,0,0,0,1,0.580645,1,0,0.0322581,0,1,
813,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.366197,0,0,0.028169,0,0.183099,0.957746,0,0.633803,0.746479,0.788732,0,0,1,1,
814,1,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0.35,0.4,0.6125,0.0375,0,0.275,0.8375,0,0.9375,1,0.8125,0.0625,0.05,0.95,1,
815,1,0,0,0,0.235294,0,0,0,0.323529,0.0882353,0,0.764706,0,0,0,0,0.323529,0.382353,0.5,0,0,0.764706,0,1,1,0.205882,0.470588,0,1,1,
816,1,0,0,0.522222,0.161111,0.0777778,0,0.427778,0,0,0,0,0.166667,0,0,0,0.0222222,0,0,0,0,0,0,0.388889,0.155556,0,0,0,0,1,
817,1,0,0,0,0,0,0,0,0,0,0.00869565,0.965217,0.0956522,0,0,0.408696,0,0,0.00869565,0,0.217391,0.773913,0,0.191304,0.321739,0.347826,0,0.0434783,0.93913,1,
818,1,0.0961538,0,0.269231,0,0,0,0.0192308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576923,0,0,0,0,0,1,
819,1,0,0,0,0.6,0,0,0,0,0.266667,0,1,0,0,0,1,0.866667,0,0,0,0.933333,1,0.0666667,1,1,1,0,0.666667,1,1,
820,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6,0.8,0,1,0,0.85,1,0.05,0.75,1,0,1,0.95,1,1,
821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
822,1,0.015873,0.047619,0,0.0873016,0,0,0,0,0,0,0,0.222222,0,0,0,0.206349,0,0,0,0.015873,0,0,0.0714286,0.031746,0.436508,0,0,0,1,
823,1,0.0147059,0.0661765,0.492647,0.264706,0.183824,0.0735294,0,0,0.0882353,0,0,0,0,0.00735294,0,0,0,0.147059,0,0.0441176,0,0,0.5,0.154412,0.0588235,0,0.338235,0,1,
824,1,0,0,0,0.0125,0,0,0,0,0,0,0.2625,0.1125,0,0,0.1375,0.2625,0,0,0,0,0.6625,0,0.1,0,0.125,0,0,0.5875,1,
825,1,0,0,0,0,0,0,0,0,0,0,0.444444,0.040404,0,0,0.131313,0.010101,0.0606061,0.333333,0,0.272727,0.929293,0.040404,0,0.818182,0.292929,0,0.383838,0.828283,1,
826,1,0,0,0,0,0,0,0,0,0,0,0.796117,0,0,0,0.621359,0.0194175,0,0.00970874,0,0.145631,0.864078,0,0.582524,0.92233,0.669903,0,0.0679612,0.76699,1,
827,1,0,0,0,0,0,0,0,0,0,0,0.516129,0,0,0,0.16129,0.419355,0.806452,1,0,0,0.451613,0,1,1,0.0322581,0.806452,0.0967742,1,1,
828,1,0,0,0,0,0,0,0,0,0.275862,0,0.793103,0,0,0,0.310345,0.586207,0.0344828,1,0,0.482759,0.172414,0,0.862069,1,0.206897,0.896552,0.827586,0.862069,1,
829,1,0,0,0,0,0,0,0,0,0.338028,0,0.661972,0,0.28169,0,0.549296,0.619718,0.690141,0.859155,0,0.492958,0.760563,0,0.464789,0.915493,0.633803,0.633803,0.591549,0.929577,1,
830,1,0,0,0,0.680851,0,0,0,0,0,0,0.0638298,0.702128,0,0,0.0425532,0,0,0,0,0,0,0,1,0.893617,1,0,0,0.191489,1,
831,1,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0.24,0,1,0.8,0.5,0,0,0,1,
832,1,0,0,0,0.015625,0,0,0,0,0.03125,0,0.46875,0.234375,0.171875,0,0.09375,0,0.3125,0.34375,0,0,0.328125,0,0.984375,0.9375,0.484375,0.328125,0.0625,0.796875,1,
833,1,0,0,0,0,0,0,0,0.102564,0,0,0.846154,0.025641,0.025641,0,0.205128,0,0.205128,0.307692,0,0.0512821,0.74359,0,1,0.974359,0.333333,0.25641,0,0.871795,1,
834,1,0,0,0,0.0444444,0,0,0,0.488889,0.155556,0,0.511111,0,0,0,0,0.0222222,0.155556,0.4,0.0222222,0.0666667,0.288889,0.0222222,1,1,0.555556,0.266667,0,1,1,
835,1,0,0,0,0,0,0,0,0,0.120482,0,0.903614,0,0.301205,0,0.638554,0,0.578313,0,0.0240964,0.337349,0.927711,0,0,0.301205,0.0240964,0,0,1,1,
836,1,0,0,0,0,0,0,0,0,0,0,0.535714,0,0,0,0.25,0,0,1,0,0.321429,0.214286,0,0.642857,1,0.321429,0.535714,0.25,0.821429,1,
837,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.833333,1,0,1,1,0,1,1,1,1,
838,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277778,0,0,0,1,
839,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0.863636,0,0,0,0,1,
840,1,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.0933333,0,0,0.946667,0.866667,0,0,0.0133333,0,1,
841,1,0,0,0.655405,0,0,0,0.25,0,0,0,0,0.175676,0,0,0,0,0,0,0,0,0,0,0.317568,0.0878378,0,0,0.0540541,0,1,
842,1,0,0,0,0.278481,0,0,0,0,0,0,0.151899,0,0,0,0.177215,0.164557,0,0.0379747,0,0,0.797468,0,0.291139,0.379747,0,0,0.0379747,0.518987,1,
843,1,0,0,0,0,0,0,0,0.122642,0.226415,0.0471698,0.462264,0,0,0,0.0660377,0.349057,0.0188679,0.839623,0.0283019,0.566038,0.481132,0.103774,0.113208,0.820755,0.0188679,0.603774,0.622642,0.915094,1,
844,1,0,0,0.0138889,0.430556,0,0,0,0,0,0,0.916667,0,0,0,0.597222,0,0.458333,1,0.0277778,0.111111,0.541667,0,0.652778,1,0.597222,0.861111,0.402778,0.847222,1,
845,1,0,0,0,0.027027,0,0,0,0.0135135,0,0,0.533784,0,0,0,0.0202703,0,0,0,0,0.0608108,0.108108,0,0.304054,0.398649,0.202703,0,0,0.675676,1,
846,1,0,0,0,0,0,0,0,0,0,0,0.820513,0,0.0769231,0,0.564103,0.615385,0.641026,1,0,0.179487,0.897436,0,0,0.974359,0.820513,0.538462,0.282051,0.974359,1,
847,1,0,0,0,0.0235294,0.105882,0,0,0,0,0,0,0.988235,0,0,0,0,0,0,0,0,0.141176,0,1,0.894118,0.776471,0,0,0,1,
848,1,0,0,0,0,0,0,0,0,0.0463576,0,0.543046,0,0,0,0.251656,0,0.013245,0,0,0.258278,0.622517,0,0.0662252,0.298013,0.225166,0,0,0.649007,1,
849,1,0,0,0,0,0,0,0,0,0,0,0.472222,0,0,0,0.0833333,0.833333,0.388889,0,0,0.0833333,0.583333,0,1,1,0.611111,0.166667,0.0555556,1,1,
850,1,0,0,0,0,0,0,0,0,0.084507,0,1,0,0,0.0140845,0.971831,0.309859,0,0.732394,0.056338,0.450704,1,0.028169,1,1,0.0140845,0.380282,0.690141,1,1,
851,1,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0.62,0.1,0.08,0.44,0,0.04,0.94,0.02,0.8,0.88,0.94,0.18,0.1,0.82,1,
852,1,0,0,0.0102041,0,0.173469,0,0.193878,0,0,0,0.673469,0,0.438776,0,0.336735,0.77551,0.816327,1,0.306122,0.795918,0.602041,0.244898,0.94898,1,0.234694,0.918367,0.734694,1,1,
853,1,0,0,0,0,0,0,0,0.333333,0.473684,0,0.315789,0,0,0,0.00877193,0.140351,0,0.570175,0,0.0877193,0.947368,0,0.684211,0.745614,0.0263158,0.403509,0.0263158,0.929825,1,
854,1,0,0,0,0.320755,0,0,0,0,0,0,0.981132,0,0,0.0754717,0.867925,0.471698,0,0.849057,0,0.886792,0.698113,0.0377358,1,1,0.528302,0.415094,0.603774,1,1,
855,1,0,0,0.028169,0,0,0,0,0,0.140845,0,0.619718,0,0.239437,0,0.183099,0.0140845,0.549296,0.971831,0,0.859155,0.366197,0,0.943662,1,0.211268,0.746479,0.478873,0.84507,1,
856,1,0.276786,0.25,0.0714286,0.133929,0.8125,0.696429,0,0,0.464286,0,0,0.133929,0,0,0,0,0,0.258929,0,0.196429,0,0,0.892857,0.464286,0,0,0.491071,0,1,
857,1,0,0,0,0,0,0,0,0,0,0,0.371795,0.0384615,0,0,0.141026,0.025641,0.282051,0,0.0897436,0.0512821,0.987179,0,0.333333,0.897436,0.666667,0,0.0384615,1,1,
858,1,0,0,0,0,0,0,0,0,0,0,0.673077,0.0961538,0,0,0.25,0,0.307692,0.269231,0,0.269231,0.903846,0,0.365385,1,0.961538,0,0.230769,0.980769,1,
