Cell_id,Image_id,CD163_,CD31_CD34_,CD3_,CD44_,CD4_,CD68_,CD8_,CK5_6_,Cleaved_caspase3_,ER_,E_Cadherin_,FAP_,GATA3_,GranzymeB_,Her2_,Keratin8_18_,Ki67_,MCAM_,PD1_,PDGFRa_,PDGFRb_,PDL1_,Vimentin_,YAP1_,aSMA_,pSMAD2_,pSTAT3_,panKeratin_,Mask_id,
1,1,0,0,0,0,0,0,0,0,0,0.425,0.4875,0.025,0,0,0.3875,0.875,0,0.3875,0,0.275,0.7875,0.05,0.425,1,0.05,0.4125,0.55,1,1,
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227273,0,0,0,0,0,0,1,0.727273,0,0,0,0,1,
3,1,0,0,0,0,0,0,0,0,0,0.012987,0.850649,0,0.363636,0,0.850649,0.88961,0,0.162338,0,0.188312,0.025974,0.571429,0.0974026,1,0.00649351,0.181818,0.415584,1,1,
4,1,0,0,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0.208333,0,0.375,0,0.0833333,0,0,0.291667,0.875,0.708333,0.333333,0,0.5,1,
5,1,0,0,0.258065,0,0.596774,0,0,0.177419,0,0,0.435484,0.0483871,0,0,0.0645161,0.435484,0,0,0,0,0.709677,0.145161,0.322581,0.66129,0.016129,0,0.0483871,0.741935,1,
6,1,0,0,0.777778,0.111111,0,0,0.730159,0,0,0,0.571429,0.111111,0.428571,0,0.619048,0.365079,0,0.0634921,0,0,0.238095,0.142857,0.873016,0.888889,0.047619,0,0.0634921,0.555556,1,
7,1,0,0,0.0336134,0.00840336,0,0,0.10084,0,0,0,0.344538,0.12605,0.193277,0,0.344538,0.243697,0,0.12605,0,0,0.151261,0.00840336,0.512605,0.361345,0.0756303,0.0756303,0.0420168,0.394958,1,
8,1,0,0,0,0.267606,0.056338,0.0422535,0,0,0.0704225,0,0,0.28169,0,0,0.028169,0,0.0985915,0.253521,0,0,0.647887,0,0.647887,0.971831,0.0985915,0.183099,0.28169,0,1,
9,1,0.153846,0,0.923077,0.884615,0,0.0384615,0.807692,0,0.923077,0,0,0.0769231,0,0.384615,0,0,0,0.807692,0.0769231,0,0.5,0.0384615,1,1,0.5,0.5,0.923077,0,1,
10,1,0,0,0.22807,0.0175439,0,0,0,0,0,0,0,0.175439,0,0,0,0,0,0,0,0,0,0,0.368421,0,0.0350877,0,0,0,1,
11,1,0.531915,0,0.0212766,0.0851064,0,0.191489,0.0638298,0,0.404255,0,0,0.446809,0,0,0,0,0,0,0,0.0638298,0.0425532,0,0.957447,0.87234,0.553191,0,0,0,1,
12,1,0,0,0,0,0,0,0,0,0,0,0.577465,0.028169,0.0422535,0,0.450704,0.309859,0,0.056338,0,0.056338,0,0.0140845,0.507042,0.760563,0,0.056338,0,0.84507,1,
13,1,0,0,0,0,0,0,0,0,0,0,0.953488,0,0,0,0.116279,0.0930233,0,0.348837,0,0,0.302326,0,0.116279,0.232558,0,0.27907,0,1,1,
14,1,0,0,0,0,0,0,0,0.419355,0,0,0.483871,0.516129,0,0,0.193548,0.0645161,0,0.483871,0,0.0645161,0.935484,0.129032,0.16129,0.387097,0,0.387097,0,0.806452,1,
15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230769,0,0.153846,0,0,0,0,0,1,
16,1,0.571429,0,0,0.571429,0,0,0,0,0,0,0,0,0,0,0.642857,0,0,0,0,0,0,0,0.214286,0,0,0,0.428571,0.0714286,1,
17,1,0.08,0,0,0,0,0,0,0,0.01,0,0,0.02,0,0,0,0,0,0,0,0,0.4,0,0.12,0,0.02,0,0.05,0,1,
18,1,0,0,0.863636,0.272727,0,0,0.5,0,0,0,0,0.954545,0,0,0,0,0,0.590909,0,0,0.954545,0,0.954545,0.954545,0.954545,0.454545,0.363636,0,1,
19,1,0,0,0,0.896552,0,0.137931,0,0,0.931034,0,0,0,0,0,0,0,0,0,0,0.0689655,0,0,1,0.689655,0,0,0.310345,0,1,
20,1,0,0,0,0,0,0.576923,0,0,0,0,0,0.0192308,0,0,0,0,0,0.0961538,0,0,0,0,0.423077,0.0192308,0.230769,0,0.0384615,0,1,
21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.347826,0,0.0434783,0.826087,0,0.782609,0.695652,0.956522,0.391304,0,0,1,
22,1,0,0,0,0.0606061,0,0,0,0,0,0,0,0.121212,0,0,0,0,0,0,0,0,0.0909091,0,0.515152,0,0,0,0,0,1,
23,1,0,0,0,0,0,0,0,0,0,0,0.407407,0.0740741,0,0,0.814815,0,0,0,0,0,0.518519,0,0,0,0,0,0,0,1,
24,1,0,0,0,0,0,0,0,0,0,0,0,0.904762,0,0,0,0,0,0,0,0,0.666667,0,0,0,0.97619,0,0,0,1,
25,1,0,0,0,0.09375,0,0,0,0.71875,0,0,0.734375,0.234375,0,0,0.265625,0,0,0,0,0,0.484375,0.453125,0.625,0.984375,0,0,0,0.9375,1,
26,1,0,0,0,0,0,0,0,0.305085,0,0,0,0.966102,0,0,0,0,0,0.559322,0,0.0338983,0.966102,0.0847458,1,1,0.898305,0,0.0169492,0.864407,1,
27,1,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0.85,0.3,0,1,0,1,1,1,0.85,0,0.05,1,
28,1,0,0,0,0,0,0,0,0,0,0,0,0.470588,0,0,0,0,0,0.176471,0,0,0.264706,0,0.676471,0.490196,0.00980392,0.0294118,0,0,1,
29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.7,0.2,0,0,0.0333333,0,1,
30,1,0,0,0,0.15873,0,0.015873,0,0.15873,0,0,0.428571,0,0.0952381,0,0.555556,0.31746,0,0.031746,0,0,0.0952381,0.190476,0.126984,0.492063,0,0,0.142857,0.539683,1,
31,1,0.0285714,0,0.514286,0.0857143,0,0,0.742857,0,0.142857,0,0,0.771429,0,0,0,0,0,0.485714,0,0,0.257143,0,0.771429,0.685714,0.571429,0.4,0.171429,0,1,
32,1,0,0,0,0.448276,0,0,0,0,0,0,0,0.724138,0,0,0,0,0,0,0,0,0.137931,0,0.931034,0,0.0689655,0,0,0,1,
33,1,0,0,0,0.0898876,0,0.224719,0,0.0561798,0,0,0.483146,0,0.292135,0,0.426966,0.426966,0,0.0224719,0.0224719,0,0.325843,0.101124,0.325843,0.483146,0,0,0.123596,0.606742,1,
34,1,0,0,0,0.06,0,0,0,0,0.32,0,0,0.28,0,0,0,0,0,0,0,0.06,0.02,0,0.86,0.92,0,0,0.16,0,1,
35,1,0.00990099,0,0.168317,0.158416,0,0.039604,0.514851,0,0.029703,0,0,0,0,0,0,0,0,0.277228,0,0,0.029703,0,0.544554,0,0,0.267327,0,0,1,
36,1,0,0,0,0,0,0,0,0,0,0,0,0.557692,0,0,0,0,0,0.5,0.0384615,0,0.519231,0,0.846154,0.826923,0.846154,0.423077,0,0,1,
37,1,0,0,0,0,0,0,0,0,0,0,0.304348,0,0,0,0.076087,0,0,0,0,0,0.0217391,0,0,0,0,0,0,0.25,1,
38,1,0,0,0,0,0,0,0,0,0,0,0,0.0555556,0,0,0,0,0,0,0.0555556,0,0.388889,0,0.138889,0,0.541667,0,0,0.319444,1,
39,1,0,0,0,0.0819672,0,0,0,0.0655738,0,0,0.606557,0,0.196721,0,0.639344,0.918033,0,0.491803,0,0.147541,0.393443,0.229508,0,1,0,0.459016,0.131148,1,1,
40,1,0,0,0,0,0,0,0,0,0,0,0.5,0.0769231,0,0,0.730769,0,0,0,0,0,0.0384615,0,0,0.0384615,0,0,0,0,1,
41,1,0.535714,0,0.267857,0.607143,0,0.196429,0.267857,0,0.892857,0,0,0.446429,0,0,0,0,0,0.660714,0,0.0892857,0.339286,0,1,1,0.303571,0.357143,0.982143,0,1,
42,1,0,0,0,0.0348259,0,0,0,0.20398,0,0,0.597015,0.621891,0.0895522,0,0.442786,0.422886,0.0447761,0.323383,0.039801,0.0199005,0.41791,0.19403,0.288557,0.950249,0.383085,0.0945274,0.139303,0.920398,1,
43,1,0,0,0,0,0,0,0,0.27381,0,0,0.654762,0.166667,0,0,0.142857,0.0119048,0,0.559524,0,0,0.333333,0.0119048,0.0595238,0.547619,0,0.547619,0,0.833333,1,
44,1,0.109756,0,0.146341,0.207317,0,0,0,0,0,0,0,0.170732,0,0,0,0,0,0.45122,0,0.0243902,0.0365854,0,0.914634,0.243902,0.195122,0.390244,0,0,1,
45,1,0,0,0,0,0,0,0,0,0,0,0.525424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.830508,1,
46,1,0,0,0.223404,0.202128,0.361702,0,0,0,0,0.0425532,0.297872,0.329787,0,0,0.329787,0.170213,0,0.244681,0,0,0.361702,0.148936,0.648936,0.553191,0.446809,0.148936,0.0957447,0.468085,1,
47,1,0,0,0,0.0571429,0,0,0,0.874286,0,0.0457143,0.851429,0.108571,0.0171429,0,0.297143,0.0742857,0,0,0,0,0.8,0.531429,0.0171429,0.971429,0.0114286,0,0.0228571,1,1,
48,1,0,0,0,0.120879,0,0,0,0,0.230769,0,0,0.395604,0,0,0,0,0,0.494505,0,0,0.120879,0,0.494505,0.835165,0.010989,0.395604,0,0,1,
49,1,0,0,0,0.0327869,0,0,0,0,0,0,0,0.672131,0,0,0,0,0,0.0983607,0,0,0.360656,0,0.57377,0.295082,0,0,0,0,1,
50,1,0,0,0,0,0,0,0,0.172414,0,0,0.701149,0,0.321839,0,0.781609,0.747126,0,0.54023,0,0,0,0.0804598,0,0.586207,0,0.436782,0.149425,0.988506,1,
51,1,0,0,0,0,0,0,0,0,0,0.1,1,0,0.04,0,1,0.74,0,0.2,0,0.1,0.28,0.24,0,1,0,0,0.18,1,1,
52,1,0.222222,0,0.047619,0.531746,0,0.0873016,0.047619,0.365079,0.468254,0,0.246032,0.0873016,0,0,0.126984,0,0,0.047619,0,0,0.238095,0.0714286,0.730159,1,0.047619,0.0238095,0.269841,0.436508,1,
53,1,0,0,0,0,0,0,0,0.030303,0.0151515,0,0.712121,0,0.030303,0,0.666667,0.590909,0.545455,0.742424,0.318182,0.0151515,0.409091,0.181818,0,0.893939,0,0.712121,0.181818,0.939394,1,
54,1,0.660714,0,0,0.678571,0,0,0,0,0.607143,0,0,0.696429,0,0,0,0,0,0.875,0,0,0.303571,0,1,1,0.785714,0,0.410714,0,1,
55,1,0,0,0,0,0,0,0,0.153846,0,0,1,0,0,0,0.884615,0.192308,0,0.615385,0,0,0.269231,0,0,0.961538,0,0.461538,0,1,1,
56,1,0,0,0.202532,0.0506329,0,0,0.202532,0,0,0,0,0.481013,0,0,0,0,0,0,0,0,0.0126582,0,0.582278,0.658228,0.886076,0,0.0759494,0.0886076,1,
57,1,0.220339,0,0,0.271186,0.00847458,0,0,0,0.228814,0,0.449153,0.059322,0.415254,0,0.483051,0.415254,0.0169492,0.635593,0,0.0932203,0.0423729,0.0423729,0.449153,0.889831,0.389831,0.381356,0.279661,0.59322,1,
58,1,0.031746,0,0.5,0.15873,0,0,0.0238095,0,0,0,0,0.0238095,0,0,0,0,0,0.103175,0.0555556,0,0,0,0.761905,0.365079,0.031746,0.0396825,0,0,1,
59,1,0,0,0,0,0,0,0,0.0294118,0,0,0.654412,0.0220588,0.0661765,0,0.536765,0.654412,0,0,0,0.00735294,0.294118,0.0955882,0.426471,0.595588,0,0,0.0514706,0.955882,1,
60,1,0,0,0,0,0,0,0,0.0461538,0,0,0.907692,0,0.184615,0,0.707692,0.892308,0,0.953846,0.0307692,0.107692,0,0.753846,0.0461538,1,0,0.723077,0.538462,0.938462,1,
61,1,0,0,0.0338983,0,0,0,0.0847458,0,0,0,0,0.677966,0,0,0,0,0,0.576271,0,0,0.186441,0,1,0.864407,0,0.118644,0,0,1,
62,1,0,0,0,0.03125,0,0,0,0,0,0,0.34375,0.21875,0.015625,0,0.140625,0.234375,0.140625,0.6875,0,0,0.046875,0,0.703125,0.984375,0.625,0.515625,0,0.53125,1,
63,1,0,0,0,0,0,0,0,0,0.0532544,0,0,0,0,0,0,0,0.319527,0.195266,0,0,0,0,0.822485,0.378698,0,0,0.0769231,0,1,
64,1,0,0,0.17757,0.00934579,0.17757,0,0.140187,0,0.0747664,0,0,0.336449,0,0,0,0,0,0.00934579,0.0560748,0,0.196262,0,0.46729,0.242991,0.457944,0.00934579,0.0747664,0,1,
65,1,0,0,0,0,0,0.00408163,0,0,0,0.0857143,0.706122,0.0857143,0.00408163,0,0.457143,0.885714,0.00408163,0.122449,0.0122449,0.0979592,0.583673,0.342857,0.118367,0.95102,0.130612,0.0530612,0.363265,0.938776,1,
66,1,0,0,0.172414,0.327586,0.0689655,0,0,0.00862069,0,0,0.844828,0.103448,0.310345,0,0.836207,0.844828,0,0.422414,0,0.0948276,0.5,0.62069,0.732759,0.991379,0.293103,0.206897,0.724138,0.974138,1,
67,1,0,0,0,0,0,0,0,0,0,0,0.772152,0,0.139241,0,0.481013,0.746835,0,1,0.405063,0,0.265823,0.240506,0.0886076,1,0,0.696203,0.531646,0.873418,1,
68,1,0,0,0,0,0,0,0,0.259259,0.037037,0,0.814815,0.814815,0.666667,0,0.925926,0.814815,0,0.111111,0,0,0.888889,0.296296,0,1,0,0,0.481481,1,1,
69,1,0,0,0,0.0990099,0,0,0,0.287129,0,0,0.950495,0,0.029703,0,0.693069,0.0693069,0,0.39604,0.0792079,0,0.564356,0,0.207921,0.821782,0,0.287129,0.019802,1,1,
70,1,0.115385,0,0,0.564103,0,0.282051,0.0641026,0,0.166667,0,0,0.179487,0,0,0,0,0,0.115385,0,0.0512821,0,0,0.564103,0.269231,0.269231,0.102564,0,0,1,
71,1,0,0,0,0,0,0,0,0,0,0.00840336,1,0,0.226891,0,1,0.87395,0.0336134,0.630252,0.0252101,0.0756303,0.184874,0.201681,0.0252101,1,0,0.201681,0.294118,1,1,
72,1,0,0,0,0.0576923,0,0,0,0.442308,0,0.0769231,0.769231,0.480769,0.403846,0,0.692308,0.75,0,0.0384615,0,0.134615,0.365385,0.634615,0.0384615,1,0,0.0384615,0.769231,1,1,
73,1,0.0177515,0,0.455621,0.343195,0.0710059,0,0.508876,0,0.00591716,0,0,0.473373,0,0,0,0,0,0.0710059,0.0177515,0.00591716,0.544379,0,0.846154,0.378698,0.52071,0,0.118343,0,1,
74,1,0,0,0,0,0,0,0,0,0,0,0,0.894737,0,0,0,0,0,0,0,0,0.789474,0,0.0526316,0,0,0,0,0,1,
75,1,0,0,0.0117647,0.0235294,0,0,0,0,0,0,0.788235,0.0117647,0.0352941,0,0.670588,0.423529,0,0.505882,0,0.0117647,0.388235,0,0.270588,1,0,0.423529,0.0352941,0.847059,1,
76,1,0,0,0.265625,0.359375,0,0,0.578125,0,0,0,0,0.53125,0,0,0,0,0,0.53125,0,0,0.359375,0,1,0.734375,0.59375,0.15625,0,0,1,
77,1,0,0,0,0,0,0,0,0,0,0,0.5,0.0759494,0,0,0.341772,0.291139,0,0,0,0,0.120253,0.0126582,0.0126582,0.208861,0.0506329,0,0,0.550633,1,
78,1,0,0,0,0,0,0,0,0.0178571,0,0,1,0,0.910714,0,1,1,0,0.875,0.0357143,0.303571,0.25,0.321429,0,1,0,0.589286,0.857143,1,1,
79,1,0,0,0,0.0181818,0,0,0,0,0,0,0.818182,0,0.472727,0,0.654545,0.672727,0,0.581818,0,0,0.363636,0.0181818,0,1,0,0.327273,0.4,0.872727,1,
80,1,0,0,0,0.00588235,0,0,0,0.00588235,0,0.0294118,0.9,0.0294118,0.4,0,0.735294,0.852941,0.417647,0.564706,0,0.223529,0.0588235,0.558824,0.0294118,1,0,0.00588235,0.747059,1,1,
81,1,0,0,0,0.545455,0,0,0,0.397727,0,0,0.443182,0.238636,0,0,0.295455,0,0,0,0,0,0.647727,0,0.0227273,0.852273,0.102273,0.0113636,0,1,1,
82,1,0,0,0,0,0,0,0,0,0.0263158,0,0,0.877193,0,0,0,0,0,0.675439,0,0.149123,0.45614,0,0.868421,0.95614,0.201754,0.473684,0.0263158,0,1,
83,1,0,0,0.107843,0.156863,0.22549,0,0.0294118,0,0,0,0,0.421569,0,0,0,0,0,0.784314,0.00980392,0.245098,0.45098,0,0.656863,0.460784,0.470588,0.588235,0.568627,0,1,
84,1,0,0,0.106796,0.15534,0,0,0,0,0,0,0,0.038835,0,0,0,0,0,0,0,0,0.0485437,0,0.330097,0.0194175,0,0,0,0,1,
85,1,0,0,0,0,0,0.128834,0,0,0.226994,0,0.0245399,0.141104,0,0,0.0613497,0,0,0.233129,0,0,0.128834,0,0.877301,0.693252,0.294479,0.190184,0,0.147239,1,
86,1,0,0,0,0.0153061,0,0,0,0.00510204,0,0.0306122,0.984694,0,0.637755,0,0.994898,0.938776,0,0.397959,0,0.0255102,0.454082,0.392857,0.153061,0.994898,0,0.183673,0.530612,1,1,
87,1,0,0,0,0,0,0,0,0.060241,0,0,0.439759,0.0843373,0.0481928,0,0.259036,0.174699,0.186747,0.373494,0,0,0.120482,0.0722892,0,0.433735,0.0361446,0.379518,0.0120482,0.879518,1,
88,1,0,0,0.470588,0.0392157,0,0,0.627451,0,0.0588235,0,0,0.333333,0,0,0,0,0,0.0392157,0,0,0,0,0.627451,0.509804,0,0,0,0,1,
89,1,0,0,0.148936,0.0851064,0,0,0.12766,0.0638298,0,0.0425532,0.851064,0.0212766,0.106383,0,0.574468,0.914894,0,0.787234,0,0.0638298,0.170213,0.234043,0.276596,1,0,0.361702,0.87234,1,1,
90,1,0,0,0,0,0,0,0,0,0.0833333,0,0.766667,0,0.15,0,0.566667,0.716667,0,1,0.166667,0,0.0666667,0.2,0,1,0,0.766667,0.65,0.833333,1,
91,1,0,0,0,0.0483871,0,0,0,0.806452,0,0,0.943548,0.104839,0,0,0.25,0.362903,0,0.5,0,0,0.556452,0.201613,0.0403226,1,0.201613,0.532258,0,0.959677,1,
92,1,0,0,0,0,0,0,0,0,0,0,0.780488,0,0,0,0.341463,0.243902,0.0243902,0.585366,0,0.0243902,0,0,0,0.414634,0.0243902,0.463415,0.268293,0.853659,1,
93,1,0,0,0,0.0457516,0,0,0,0.0522876,0,0,0.771242,0,0.0588235,0,0.712418,0.849673,0,0.163399,0,0,0,0.235294,0,0.986928,0,0,0.392157,1,1,
94,1,0.0144928,0,0.521739,0.0724638,0.652174,0,0,0,0.0289855,0,0,0.0434783,0,0,0,0,0,0,0,0,0.0289855,0,0.318841,0.0434783,0.275362,0,0.0144928,0,1,
95,1,0,0,0,0,0,0,0,1,0,0.390805,0.908046,0.218391,0.0574713,0,0.793103,0.770115,0,0.0229885,0.114943,0.091954,0.701149,0.988506,0,1,0,0,0.103448,1,1,
96,1,0,0,0.0526316,0.144737,0.0131579,0,0.25,0,0,0,0,0.789474,0,0,0,0,0,0.0394737,0,0,0.315789,0,0.934211,0.592105,0.618421,0,0,0,1,
97,1,0,0,0,0,0,0,0,0,0,0,0,0.150943,0,0,0,0,0,0,0,0,0,0,0.339623,0,0,0,0,0,1,
98,1,0,0,0,0,0,0,0,0,0,0.0909091,0.863636,0.0909091,0.693182,0,0.806818,1,0,0.772727,0.0909091,0.363636,0.238636,0.988636,0,1,0,0.625,0.909091,1,1,
99,1,0,0,0,0.0384615,0,0,0,0,0,0,0,0.211538,0,0,0,0,0,0.461538,0,0,0.451923,0,0.894231,0.663462,0,0.423077,0,0,1,
100,1,0,0,0,0,0,0,0,0,0,0.30597,0.88806,0.0223881,0.597015,0,0.940299,0.873134,0,0.544776,0.0149254,0.171642,0.537313,0.455224,0.320896,0.970149,0.201493,0.201493,0.529851,0.947761,1,
101,1,0,0,0,0,0,0,0,0,0,0,0.955556,0,0.333333,0,0.955556,1,0.0666667,0.955556,0,0.0222222,0,0.466667,0,1,0,0.844444,0.444444,1,1,
102,1,0,0,0,0.358974,0.435897,0.923077,0,0,0.897436,0,0,0.179487,0,0,0,0,0,0.589744,0,0.153846,0.025641,0,1,0.820513,0,0.333333,0.846154,0,1,
103,1,0,0,0,0.217391,0,0,0,0,0.0869565,0,0,0.130435,0,0,0,0,0,0.695652,0,0.101449,0.275362,0,0.985507,0.724638,0,0.42029,0,0,1,
104,1,0,0,0.23913,0,0,0,0.347826,0,0.173913,0,0,0.195652,0,0,0,0,0,0,0,0,0,0,0.695652,0.26087,0,0,0,0,1,
105,1,0,0.047619,0,0.031746,0,0,0,0,0,0,0,0.746032,0,0,0,0,0,0.428571,0,0.301587,0.666667,0,0.968254,0.920635,0,0.412698,0,0,1,
106,1,0,0,0,0.047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619,0,0,0,1,
107,1,0,0,0.798165,0.12844,0,0,0.46789,0.0275229,0,0,0.458716,0.220183,0.0917431,0,0.366972,0.412844,0,0.0183486,0,0.0458716,0.522936,0.201835,0.642202,0.972477,0.376147,0,0.46789,0.642202,1,
108,1,0,0,0,0,0,0,0,0,0,0.0551181,0.740157,0,0.165354,0,0.629921,0.889764,0.590551,0.850394,0.133858,0.228346,0.748031,0.307087,0.0708661,1,0.0314961,0.645669,0.433071,0.937008,1,
109,1,0,0,0,0,0,0,0,0.309524,0,0,0.130952,0.321429,0,0,0,0,0,0,0,0,0.119048,0,0.0357143,0,0.380952,0.047619,0,0.666667,1,
110,1,0,0,0,0,0,0,0,0.0384615,0,0,0.365385,0.0769231,0,0,0.153846,0.442308,0.884615,0.923077,0,0.115385,0.0576923,0,0.0576923,1,0,0.865385,0.0192308,0.846154,1,
111,1,0,0,0.121951,0.134146,0.682927,0,0,0,0.146341,0,0,0.390244,0,0,0,0,0,0.219512,0,0.170732,0.243902,0,0.731707,0.341463,0.47561,0,0.231707,0,1,
112,1,0,0,0,0,0,0,0,0,0,0,0,0.0416667,0,0,0,0,0,0,0,0,0,0,0.0625,0,0.25,0,0,0,1,
113,1,0,0,0,0,0,0,0,0,0,0,1,0,0.142857,0,0.464286,0.785714,0,0.964286,0,0.0357143,0,0.0714286,0,1,0.0714286,0.892857,0.5,1,1,
114,1,0,0,0.0533333,0.4,0.266667,1,0,0,0.906667,0,0.0266667,0.146667,0,0,0,0,0,0.706667,0,0.253333,0.44,0.0266667,1,1,0.2,0.64,0.893333,0,1,
115,1,0,0,0,0.35,0,0.2,0,0,0.3,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0.9,0.3,0,0,0.5,0,1,
116,1,0,0,0.263158,0.868421,0.105263,0,0,0,0,0,0,0.131579,0,0,0,0,0,0,0,0,0,0,0.526316,0,0,0,0,0,1,
117,1,0,0,0.0833333,0.05,0,0,0.0166667,0,0,0.0833333,0.966667,0.0166667,0.1,0,0.933333,1,0,0.383333,0,0.316667,0.05,0.216667,0.0166667,0.983333,0,0.15,0.9,1,1,
118,1,0,0,0,0.123077,0,0,0.0615385,0,0.0615385,0.123077,0.861538,0,0.661538,0,0.8,0.784615,0,0.815385,0,0.246154,0.153846,0.123077,0.0461538,1,0,0.261538,0.692308,0.892308,1,
119,1,0,0,0,0,0,0.0185185,0,0,0,0.0555556,0.944444,0,0.0555556,0,0.814815,1,0,0.833333,0.203704,0.444444,0.0740741,0.944444,0,1,0,0.740741,0.851852,1,1,
120,1,0,0,0,0.529412,0.0980392,0.313725,0,0,0.45098,0,0,0,0,0,0,0,0,0.0784314,0,0,0,0,0.647059,0.431373,0,0.0784314,0.352941,0,1,
121,1,0,0,0,0.048951,0,0,0,0,0.00699301,0,0.972028,0,0.440559,0,1,1,0,0.783217,0.00699301,0.0629371,0.020979,0.342657,0.034965,1,0,0.363636,0.832168,1,1,
122,1,0,0,0,0,0,0,0,0,0,0,0.947368,0,0.263158,0,0.947368,0.315789,0,0.421053,0,0,0,0,0,0.947368,0,0.105263,0.0526316,1,1,
123,1,0,0,0,0,0,0,0,0,0,0.0425532,0.829787,0,0.117021,0,0.329787,0.723404,0.606383,0.648936,0,0.0957447,0,0.0744681,0,0.861702,0.12766,0.5,0.510638,0.989362,1,
124,1,0,0,0,0,0,0.428571,0,0,0,0.0571429,0.742857,0,0.271429,0,0.8,0.814286,0,0.485714,0,0.2,0,0.642857,0,0.857143,0,0.414286,0.557143,1,1,
125,1,0,0,0.142857,0.321429,0,0,0.0714286,0,0.214286,0,0,0.714286,0,0,0,0,0,0,0,0,0.392857,0,1,0.928571,1,0,0,0,1,
126,1,0,0,0,0,0,0,0,0,0,0,0.366667,0,0,0,0.166667,0,1,1,0,0,0.366667,0,0,1,0,1,0,0.333333,1,
127,1,0.04,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0.1,0,0.24,0,0.56,0,0,0,1,
128,1,0,0.196262,0,0,0,0,0,0.158879,0,0,0.242991,0.0747664,0,0,0.0186916,0,0,0.523364,0,0,0.570093,0,0.962617,0.971963,0.943925,0.327103,0,0.411215,1,
129,1,0,0,0,0,0,0,0,0,0,0.00862069,1,0.0775862,0.663793,0,1,0.931034,0.508621,0.12069,0,0.12069,0.0689655,0.681034,0,1,0,0.0431034,0.517241,1,1,
130,1,0,0,0.09375,0,0.0390625,0,0,0,0,0,0,0.0703125,0,0,0,0,0,0.109375,0,0,0,0,0.398438,0.0390625,0.257813,0.015625,0,0.015625,1,
131,1,0,0,0.628205,0.512821,0.217949,0,0.282051,0,0,0,0,0.0512821,0,0,0,0,0,0.282051,0.0641026,0,0.0128205,0,0.384615,0,0,0.217949,0,0,1,
132,1,0,0,0,0,0,0,0,0.0357143,0,0.0535714,1,0,0.0892857,0,0.589286,0.821429,0,0.75,0.232143,0,0.910714,0.642857,0.375,1,0,0.678571,0.928571,1,1,
133,1,0,0,0,0,0,0,0,0,0,0,1,0,0.791667,0,0.875,0.895833,0,0.520833,0.0208333,0.0833333,0.0208333,0.1875,0.229167,1,0,0.5,0.520833,1,1,
134,1,0,0,0,0.24,0.25,0.19,0,0,0.32,0,0,0.4,0,0,0.06,0,0,0,0,0.01,0.1,0,0.6,0.6,0.09,0,0.18,0,1,
135,1,0,0,0,0,0,0,0,0,0,0,0,0.794118,0,0,0,0,0,0.421569,0,0,0.421569,0,1,0.872549,0,0.352941,0.00980392,0,1,
136,1,0,0,0,0.406977,0,0,0,0,0.302326,0,1,0,0.453488,0,0.860465,1,0.116279,0.872093,0,0.151163,0.151163,0.604651,0,1,0,0.767442,0.895349,1,1,
137,1,0,0,0,0,0,0,0,0.0512821,0,0.512821,0.871795,0,0.179487,0,0.512821,0.641026,0,1,0.102564,0,0.794872,0.897436,0.948718,1,0,0.666667,1,1,1,
138,1,0,0,0,0.0685714,0,0,0,0,0,0.04,0.88,0.0857143,0.651429,0,0.982857,1,0,0.211429,0,0.0457143,0.342857,0.491429,0.251429,1,0.36,0.125714,0.474286,1,1,
139,1,0,0,0,0,0,0,0,0.0416667,0,0,0.458333,0,0.0625,0,0.770833,0.604167,0,0.75,0.0208333,0.0416667,0,0.1875,0.125,0.979167,0,0.708333,0.104167,1,1,
140,1,0,0,0.333333,0.453704,0.25,0.37037,0,0,0.407407,0,0,0.296296,0,0,0,0,0.12963,0.583333,0.12037,0.203704,0.444444,0,1,0.87037,0.75,0.37963,0.472222,0,1,
141,1,0,0,0.018018,0.306306,0,0.0810811,0.0990991,0.00900901,0.279279,0,0.351351,0.00900901,0.0810811,0,0.351351,0.279279,0,0,0,0,0.18018,0.018018,0.594595,0.846847,0.117117,0,0.0630631,0.585586,1,
142,1,0,0,0,0.031746,0,0,0,0,0.15873,0.0793651,1,0,0.190476,0,0.714286,1,0,1,0,0.111111,0.047619,0.15873,0,1,0,0.714286,0.984127,1,1,
143,1,0,0,0.285714,0.746032,0,0,0.603175,0,0,0,0.968254,0,0.698413,0,1,0.746032,0.460317,0.253968,0,0.047619,0,0,0.936508,0.857143,0.015873,0.126984,0.52381,1,1,
